KODE_JAGA_ORG,Index_name,Value24,Value23,Value22,Value21,data.instansi,PROVINSI.CLUSTER_KL,KODE_2
9111,Agregat (Sebelum Faktor Koreksi),67.4,70.18,71.49,70.41,PEMERINTAH KABUPATEN MANOKWARI SELATAN,PROVINSI PAPUA BARAT,
9111,Eksper,57.56,65.34,70.26,61.99,PEMERINTAH KABUPATEN MANOKWARI SELATAN,PROVINSI PAPUA BARAT,Eksper
9111,Eksternal,82.13,79.21,74.47,81.0,PEMERINTAH KABUPATEN MANOKWARI SELATAN,PROVINSI PAPUA BARAT,Eksternal
9111,Faktor Koreksi (weighted),1.95,10.49,8.05,1.25,PEMERINTAH KABUPATEN MANOKWARI SELATAN,PROVINSI PAPUA BARAT,Faktor Koreksi (weighted)
9111,Integritas Pelaksanaan SPI,1.95,9.62,5.14,1.25,PEMERINTAH KABUPATEN MANOKWARI SELATAN,PROVINSI PAPUA BARAT,
9111,Internal,63.4,66.32,69.76,69.18,PEMERINTAH KABUPATEN MANOKWARI SELATAN,PROVINSI PAPUA BARAT,Internal
9111,Prevalensi Korupsi,0.0,0.87,0.0,0.0,PEMERINTAH KABUPATEN MANOKWARI SELATAN,PROVINSI PAPUA BARAT,
9111,Agregat,65.45,59.69,63.44,69.16,PEMERINTAH KABUPATEN MANOKWARI SELATAN,PROVINSI PAPUA BARAT,
9112,Agregat (Sebelum Faktor Koreksi),64.35,69.88,61.84,67.25,PEMERINTAH KABUPATEN PEGUNUNGAN ARFAK,PROVINSI PAPUA BARAT,
9112,Eksper,61.27,62.05,59.58,65.58,PEMERINTAH KABUPATEN PEGUNUNGAN ARFAK,PROVINSI PAPUA BARAT,Eksper
9112,Eksternal,68.19,82.09,66.43,70.13,PEMERINTAH KABUPATEN PEGUNUNGAN ARFAK,PROVINSI PAPUA BARAT,Eksternal
9112,Faktor Koreksi (weighted),3.06,9.4,8.2,1.83,PEMERINTAH KABUPATEN PEGUNUNGAN ARFAK,PROVINSI PAPUA BARAT,Faktor Koreksi (weighted)
9112,Integritas Pelaksanaan SPI,2.02,9.4,3.9,1.83,PEMERINTAH KABUPATEN PEGUNUNGAN ARFAK,PROVINSI PAPUA BARAT,
9112,Internal,63.92,66.17,59.63,66.17,PEMERINTAH KABUPATEN PEGUNUNGAN ARFAK,PROVINSI PAPUA BARAT,Internal
9112,Prevalensi Korupsi,1.04,0.0,0.0,0.0,PEMERINTAH KABUPATEN PEGUNUNGAN ARFAK,PROVINSI PAPUA BARAT,
9112,Agregat,61.29,60.48,53.65,65.42,PEMERINTAH KABUPATEN PEGUNUNGAN ARFAK,PROVINSI PAPUA BARAT,
9171,Agregat (Sebelum Faktor Koreksi),66.87,64.78,76.04,68.15,PEMERINTAH KOTA SORONG,PROVINSI PAPUA BARAT DAYA,
9171,Eksper,63.74,51.24,67.39,64.88,PEMERINTAH KOTA SORONG,PROVINSI PAPUA BARAT DAYA,Eksper
9171,Eksternal,74.69,74.53,89.39,70.35,PEMERINTAH KOTA SORONG,PROVINSI PAPUA BARAT DAYA,Eksternal
9171,Faktor Koreksi (weighted),3.09,6.59,7.51,7.69,PEMERINTAH KOTA SORONG,PROVINSI PAPUA BARAT DAYA,Faktor Koreksi (weighted)
9171,Integritas Pelaksanaan SPI,3.09,5.2,4.0,3.23,PEMERINTAH KOTA SORONG,PROVINSI PAPUA BARAT DAYA,
9171,Internal,62.25,70.61,72.1,69.73,PEMERINTAH KOTA SORONG,PROVINSI PAPUA BARAT DAYA,Internal
9171,Prevalensi Korupsi,0.0,1.39,0.32,4.46,PEMERINTAH KOTA SORONG,PROVINSI PAPUA BARAT DAYA,
9171,Agregat,63.79,58.19,68.53,60.46,PEMERINTAH KOTA SORONG,PROVINSI PAPUA BARAT DAYA,
9400,Agregat (Sebelum Faktor Koreksi),69.6,66.95,71.72,67.27,PEMERINTAH PROVINSI PAPUA,PROVINSI PAPUA,
9400,Eksper,65.7,55.55,61.41,63.21,PEMERINTAH PROVINSI PAPUA,PROVINSI PAPUA,Eksper
9400,Eksternal,82.84,84.36,82.24,70.64,PEMERINTAH PROVINSI PAPUA,PROVINSI PAPUA,Eksternal
9400,Faktor Koreksi (weighted),5.86,2.95,4.97,9.23,PEMERINTAH PROVINSI PAPUA,PROVINSI PAPUA,Faktor Koreksi (weighted)
9400,Integritas Pelaksanaan SPI,5.86,2.29,4.4,3.87,PEMERINTAH PROVINSI PAPUA,PROVINSI PAPUA,
9400,Internal,60.05,61.94,72.84,68.53,PEMERINTAH PROVINSI PAPUA,PROVINSI PAPUA,Internal
9400,Prevalensi Korupsi,0.0,0.66,0.57,5.36,PEMERINTAH PROVINSI PAPUA,PROVINSI PAPUA,
9400,Agregat,63.73,64.0,66.75,58.04,PEMERINTAH PROVINSI PAPUA,PROVINSI PAPUA,
9401,Agregat (Sebelum Faktor Koreksi),64.63,71.35,76.59,68.3,PEMERINTAH KABUPATEN MERAUKE,PROVINSI PAPUA SELATAN,
9401,Eksper,57.88,65.87,73.17,67.1,PEMERINTAH KABUPATEN MERAUKE,PROVINSI PAPUA SELATAN,Eksper
9401,Eksternal,75.28,82.33,79.21,74.88,PEMERINTAH KABUPATEN MERAUKE,PROVINSI PAPUA SELATAN,Eksternal
9401,Faktor Koreksi (weighted),9.57,9.18,9.69,14.28,PEMERINTAH KABUPATEN MERAUKE,PROVINSI PAPUA SELATAN,Faktor Koreksi (weighted)
9401,Integritas Pelaksanaan SPI,8.04,9.18,4.43,5.99,PEMERINTAH KABUPATEN MERAUKE,PROVINSI PAPUA SELATAN,
9401,Internal,61.29,66.14,77.88,62.67,PEMERINTAH KABUPATEN MERAUKE,PROVINSI PAPUA SELATAN,Internal
9401,Prevalensi Korupsi,1.53,0.0,0.08,8.29,PEMERINTAH KABUPATEN MERAUKE,PROVINSI PAPUA SELATAN,
9401,Agregat,55.06,62.17,66.89,54.02,PEMERINTAH KABUPATEN MERAUKE,PROVINSI PAPUA SELATAN,
9402,Agregat (Sebelum Faktor Koreksi),66.72,67.64,69.95,69.29,PEMERINTAH KABUPATEN JAYAWIJAYA,PROVINSI PAPUA PEGUNUNGAN,
9402,Eksper,59.05,56.17,63.43,58.72,PEMERINTAH KABUPATEN JAYAWIJAYA,PROVINSI PAPUA PEGUNUNGAN,Eksper
9402,Eksternal,80.22,81.76,78.15,82.26,PEMERINTAH KABUPATEN JAYAWIJAYA,PROVINSI PAPUA PEGUNUNGAN,Eksternal
9402,Faktor Koreksi (weighted),3.89,8.86,8.28,1.21,PEMERINTAH KABUPATEN JAYAWIJAYA,PROVINSI PAPUA PEGUNUNGAN,Faktor Koreksi (weighted)
9402,Integritas Pelaksanaan SPI,1.76,8.86,5.45,1.21,PEMERINTAH KABUPATEN JAYAWIJAYA,PROVINSI PAPUA PEGUNUNGAN,
9402,Internal,61.44,66.27,68.99,68.09,PEMERINTAH KABUPATEN JAYAWIJAYA,PROVINSI PAPUA PEGUNUNGAN,Internal
9402,Prevalensi Korupsi,2.12,0.0,0.0,0.0,PEMERINTAH KABUPATEN JAYAWIJAYA,PROVINSI PAPUA PEGUNUNGAN,
9402,Agregat,62.84,58.78,61.67,68.08,PEMERINTAH KABUPATEN JAYAWIJAYA,PROVINSI PAPUA PEGUNUNGAN,
9403,Agregat (Sebelum Faktor Koreksi),68.17,62.37,70.81,69.12,PEMERINTAH KABUPATEN JAYAPURA,PROVINSI PAPUA,
9403,Eksper,60.73,49.45,65.62,66.92,PEMERINTAH KABUPATEN JAYAPURA,PROVINSI PAPUA,Eksper
9403,Eksternal,80.44,74.92,79.57,72.1,PEMERINTAH KABUPATEN JAYAPURA,PROVINSI PAPUA,Eksternal
9403,Faktor Koreksi (weighted),5.42,9.37,5.51,3.48,PEMERINTAH KABUPATEN JAYAPURA,PROVINSI PAPUA,Faktor Koreksi (weighted)
9403,Integritas Pelaksanaan SPI,3.89,9.37,5.27,1.46,PEMERINTAH KABUPATEN JAYAPURA,PROVINSI PAPUA,
9403,Internal,63.94,64.44,67.64,68.54,PEMERINTAH KABUPATEN JAYAPURA,PROVINSI PAPUA,Internal
9403,Prevalensi Korupsi,1.53,0.0,0.24,2.02,PEMERINTAH KABUPATEN JAYAPURA,PROVINSI PAPUA,
9403,Agregat,62.75,53.0,65.3,65.64,PEMERINTAH KABUPATEN JAYAPURA,PROVINSI PAPUA,
9404,Agregat (Sebelum Faktor Koreksi),71.41,69.92,72.69,68.02,PEMERINTAH KABUPATEN NABIRE,PROVINSI PAPUA TENGAH,
9404,Eksper,66.8,60.62,63.79,59.1,PEMERINTAH KABUPATEN NABIRE,PROVINSI PAPUA TENGAH,Eksper
9404,Eksternal,87.89,84.87,88.33,75.68,PEMERINTAH KABUPATEN NABIRE,PROVINSI PAPUA TENGAH,Eksternal
9404,Faktor Koreksi (weighted),1.11,9.59,8.62,7.54,PEMERINTAH KABUPATEN NABIRE,PROVINSI PAPUA TENGAH,Faktor Koreksi (weighted)
9404,Integritas Pelaksanaan SPI,1.11,9.59,4.42,3.16,PEMERINTAH KABUPATEN NABIRE,PROVINSI PAPUA TENGAH,
9404,Internal,59.25,65.04,66.58,70.52,PEMERINTAH KABUPATEN NABIRE,PROVINSI PAPUA TENGAH,Internal
9404,Prevalensi Korupsi,0.0,0.0,0.08,4.38,PEMERINTAH KABUPATEN NABIRE,PROVINSI PAPUA TENGAH,
9404,Agregat,70.3,60.33,64.07,60.48,PEMERINTAH KABUPATEN NABIRE,PROVINSI PAPUA TENGAH,
9408,Agregat (Sebelum Faktor Koreksi),63.49,73.17,76.26,73.54,PEMERINTAH KABUPATEN KEPULAUAN YAPEN,PROVINSI PAPUA,
9408,Eksper,52.36,66.83,68.69,69.17,PEMERINTAH KABUPATEN KEPULAUAN YAPEN,PROVINSI PAPUA,Eksper
9408,Eksternal,70.79,85.0,91.07,81.92,PEMERINTAH KABUPATEN KEPULAUAN YAPEN,PROVINSI PAPUA,Eksternal
9408,Faktor Koreksi (weighted),1.67,5.45,7.94,5.88,PEMERINTAH KABUPATEN KEPULAUAN YAPEN,PROVINSI PAPUA,Faktor Koreksi (weighted)
9408,Integritas Pelaksanaan SPI,1.67,4.58,4.78,2.47,PEMERINTAH KABUPATEN KEPULAUAN YAPEN,PROVINSI PAPUA,
9408,Internal,69.03,68.08,69.47,69.79,PEMERINTAH KABUPATEN KEPULAUAN YAPEN,PROVINSI PAPUA,Internal
9408,Prevalensi Korupsi,0.0,0.87,0.16,3.41,PEMERINTAH KABUPATEN KEPULAUAN YAPEN,PROVINSI PAPUA,
9408,Agregat,61.82,67.72,68.33,67.66,PEMERINTAH KABUPATEN KEPULAUAN YAPEN,PROVINSI PAPUA,
9409,Agregat (Sebelum Faktor Koreksi),69.93,68.8,70.32,69.51,PEMERINTAH KABUPATEN BIAK NUMFOR,PROVINSI PAPUA,
9409,Eksper,61.88,49.4,60.24,69.68,PEMERINTAH KABUPATEN BIAK NUMFOR,PROVINSI PAPUA,Eksper
9409,Eksternal,84.67,87.66,80.51,70.71,PEMERINTAH KABUPATEN BIAK NUMFOR,PROVINSI PAPUA,Eksternal
9409,Faktor Koreksi (weighted),3.68,9.23,7.52,8.35,PEMERINTAH KABUPATEN BIAK NUMFOR,PROVINSI PAPUA,Faktor Koreksi (weighted)
9409,Integritas Pelaksanaan SPI,3.68,9.23,2.89,3.5,PEMERINTAH KABUPATEN BIAK NUMFOR,PROVINSI PAPUA,
9409,Internal,63.77,71.91,71.52,68.02,PEMERINTAH KABUPATEN BIAK NUMFOR,PROVINSI PAPUA,Internal
9409,Prevalensi Korupsi,0.0,0.0,0.0,4.85,PEMERINTAH KABUPATEN BIAK NUMFOR,PROVINSI PAPUA,
9409,Agregat,66.25,59.57,62.8,61.16,PEMERINTAH KABUPATEN BIAK NUMFOR,PROVINSI PAPUA,
9410,Agregat (Sebelum Faktor Koreksi),65.69,66.6,74.74,64.04,PEMERINTAH KABUPATEN PANIAI,PROVINSI PAPUA TENGAH,
9410,Eksper,68.15,67.39,65.78,60.38,PEMERINTAH KABUPATEN PANIAI,PROVINSI PAPUA TENGAH,Eksper
9410,Eksternal,65.66,62.74,89.91,67.91,PEMERINTAH KABUPATEN PANIAI,PROVINSI PAPUA TENGAH,Eksternal
9410,Faktor Koreksi (weighted),1.61,9.79,9.77,1.51,PEMERINTAH KABUPATEN PANIAI,PROVINSI PAPUA TENGAH,Faktor Koreksi (weighted)
9410,Integritas Pelaksanaan SPI,1.61,9.79,7.33,0.63,PEMERINTAH KABUPATEN PANIAI,PROVINSI PAPUA TENGAH,
9410,Internal,62.77,69.8,69.23,64.27,PEMERINTAH KABUPATEN PANIAI,PROVINSI PAPUA TENGAH,Internal
9410,Prevalensi Korupsi,0.0,0.0,0.08,0.88,PEMERINTAH KABUPATEN PANIAI,PROVINSI PAPUA TENGAH,
9410,Agregat,64.08,56.81,64.97,62.53,PEMERINTAH KABUPATEN PANIAI,PROVINSI PAPUA TENGAH,
9411,Agregat (Sebelum Faktor Koreksi),75.75,72.85,73.63,,PEMERINTAH KABUPATEN PUNCAK JAYA,PROVINSI PAPUA TENGAH,
9411,Eksper,69.47,59.41,56.81,,PEMERINTAH KABUPATEN PUNCAK JAYA,PROVINSI PAPUA TENGAH,Eksper
9411,Eksternal,91.18,87.02,85.34,70.19,PEMERINTAH KABUPATEN PUNCAK JAYA,PROVINSI PAPUA TENGAH,Eksternal
9411,Faktor Koreksi (weighted),1.32,9.42,12.9,,PEMERINTAH KABUPATEN PUNCAK JAYA,PROVINSI PAPUA TENGAH,Faktor Koreksi (weighted)
9411,Integritas Pelaksanaan SPI,1.32,9.42,5.9,,PEMERINTAH KABUPATEN PUNCAK JAYA,PROVINSI PAPUA TENGAH,
9411,Internal,66.72,73.81,81.32,,PEMERINTAH KABUPATEN PUNCAK JAYA,PROVINSI PAPUA TENGAH,Internal
9411,Prevalensi Korupsi,0.0,0.0,0.08,,PEMERINTAH KABUPATEN PUNCAK JAYA,PROVINSI PAPUA TENGAH,
9411,Agregat,74.43,63.43,60.74,,PEMERINTAH KABUPATEN PUNCAK JAYA,PROVINSI PAPUA TENGAH,
9412,Agregat (Sebelum Faktor Koreksi),66.57,64.7,59.11,70.16,PEMERINTAH KABUPATEN MIMIKA,PROVINSI PAPUA TENGAH,
9412,Eksper,57.47,50.88,38.67,63.53,PEMERINTAH KABUPATEN MIMIKA,PROVINSI PAPUA TENGAH,Eksper
9412,Eksternal,83.0,80.6,75.8,82.03,PEMERINTAH KABUPATEN MIMIKA,PROVINSI PAPUA TENGAH,Eksternal
9412,Faktor Koreksi (weighted),6.91,10.48,7.9,0.93,PEMERINTAH KABUPATEN MIMIKA,PROVINSI PAPUA TENGAH,Faktor Koreksi (weighted)
9412,Integritas Pelaksanaan SPI,5.87,9.61,4.84,0.39,PEMERINTAH KABUPATEN MIMIKA,PROVINSI PAPUA TENGAH,
9412,Internal,59.86,64.24,65.81,65.4,PEMERINTAH KABUPATEN MIMIKA,PROVINSI PAPUA TENGAH,Internal
9412,Prevalensi Korupsi,1.04,0.87,0.08,0.54,PEMERINTAH KABUPATEN MIMIKA,PROVINSI PAPUA TENGAH,
9412,Agregat,59.66,54.22,51.21,69.23,PEMERINTAH KABUPATEN MIMIKA,PROVINSI PAPUA TENGAH,
9413,Agregat (Sebelum Faktor Koreksi),63.14,63.51,66.92,64.69,PEMERINTAH KABUPATEN BOVEN DIGOEL,PROVINSI PAPUA SELATAN,
9413,Eksper,53.93,48.33,63.05,60.85,PEMERINTAH KABUPATEN BOVEN DIGOEL,PROVINSI PAPUA SELATAN,Eksper
9413,Eksternal,79.06,78.65,74.88,63.46,PEMERINTAH KABUPATEN BOVEN DIGOEL,PROVINSI PAPUA SELATAN,Eksternal
9413,Faktor Koreksi (weighted),6.92,8.76,8.52,0.04,PEMERINTAH KABUPATEN BOVEN DIGOEL,PROVINSI PAPUA SELATAN,Faktor Koreksi (weighted)
9413,Integritas Pelaksanaan SPI,5.64,8.76,5.66,0.04,PEMERINTAH KABUPATEN BOVEN DIGOEL,PROVINSI PAPUA SELATAN,
9413,Internal,57.08,65.54,63.04,70.66,PEMERINTAH KABUPATEN BOVEN DIGOEL,PROVINSI PAPUA SELATAN,Internal
9413,Prevalensi Korupsi,1.28,0.0,0.08,0.0,PEMERINTAH KABUPATEN BOVEN DIGOEL,PROVINSI PAPUA SELATAN,
9413,Agregat,56.21,54.75,58.4,64.65,PEMERINTAH KABUPATEN BOVEN DIGOEL,PROVINSI PAPUA SELATAN,
9414,Agregat (Sebelum Faktor Koreksi),62.43,67.18,73.46,71.93,PEMERINTAH KABUPATEN MAPPI,PROVINSI PAPUA SELATAN,
9414,Eksper,41.33,51.49,65.89,65.84,PEMERINTAH KABUPATEN MAPPI,PROVINSI PAPUA SELATAN,Eksper
9414,Eksternal,84.21,81.13,83.78,78.31,PEMERINTAH KABUPATEN MAPPI,PROVINSI PAPUA SELATAN,Eksternal
9414,Faktor Koreksi (weighted),3.04,9.01,7.55,5.34,PEMERINTAH KABUPATEN MAPPI,PROVINSI PAPUA SELATAN,Faktor Koreksi (weighted)
9414,Integritas Pelaksanaan SPI,3.04,9.01,2.93,2.24,PEMERINTAH KABUPATEN MAPPI,PROVINSI PAPUA SELATAN,
9414,Internal,64.41,71.09,71.5,72.4,PEMERINTAH KABUPATEN MAPPI,PROVINSI PAPUA SELATAN,Internal
9414,Prevalensi Korupsi,0.0,0.0,0.0,3.1,PEMERINTAH KABUPATEN MAPPI,PROVINSI PAPUA SELATAN,
9414,Agregat,59.39,58.17,65.92,66.59,PEMERINTAH KABUPATEN MAPPI,PROVINSI PAPUA SELATAN,
9415,Agregat (Sebelum Faktor Koreksi),68.58,72.22,73.39,72.84,PEMERINTAH KABUPATEN ASMAT,PROVINSI PAPUA SELATAN,
9415,Eksper,56.37,65.35,70.56,70.49,PEMERINTAH KABUPATEN ASMAT,PROVINSI PAPUA SELATAN,Eksper
9415,Eksternal,80.46,78.71,77.23,76.59,PEMERINTAH KABUPATEN ASMAT,PROVINSI PAPUA SELATAN,Eksternal
9415,Faktor Koreksi (weighted),5.52,9.43,9.33,1.06,PEMERINTAH KABUPATEN ASMAT,PROVINSI PAPUA SELATAN,Faktor Koreksi (weighted)
9415,Integritas Pelaksanaan SPI,5.52,9.43,5.67,1.06,PEMERINTAH KABUPATEN ASMAT,PROVINSI PAPUA SELATAN,
9415,Internal,70.51,73.51,72.66,71.63,PEMERINTAH KABUPATEN ASMAT,PROVINSI PAPUA SELATAN,Internal
9415,Prevalensi Korupsi,0.0,0.0,0.88,0.0,PEMERINTAH KABUPATEN ASMAT,PROVINSI PAPUA SELATAN,
9415,Agregat,63.07,62.79,64.06,71.78,PEMERINTAH KABUPATEN ASMAT,PROVINSI PAPUA SELATAN,
9416,Agregat (Sebelum Faktor Koreksi),57.44,64.14,,68.95,PEMERINTAH KABUPATEN YAHUKIMO,PROVINSI PAPUA PEGUNUNGAN,
9416,Eksper,42.49,53.55,,62.68,PEMERINTAH KABUPATEN YAHUKIMO,PROVINSI PAPUA PEGUNUNGAN,Eksper
9416,Eksternal,73.37,75.87,,76.0,PEMERINTAH KABUPATEN YAHUKIMO,PROVINSI PAPUA PEGUNUNGAN,Eksternal
9416,Faktor Koreksi (weighted),1.67,9.34,,2.97,PEMERINTAH KABUPATEN YAHUKIMO,PROVINSI PAPUA PEGUNUNGAN,Faktor Koreksi (weighted)
9416,Integritas Pelaksanaan SPI,1.67,9.34,,1.25,PEMERINTAH KABUPATEN YAHUKIMO,PROVINSI PAPUA PEGUNUNGAN,
9416,Internal,58.3,64.27,,68.94,PEMERINTAH KABUPATEN YAHUKIMO,PROVINSI PAPUA PEGUNUNGAN,Internal
9416,Prevalensi Korupsi,0.0,0.0,,1.73,PEMERINTAH KABUPATEN YAHUKIMO,PROVINSI PAPUA PEGUNUNGAN,
9416,Agregat,55.77,54.8,,65.98,PEMERINTAH KABUPATEN YAHUKIMO,PROVINSI PAPUA PEGUNUNGAN,
9417,Agregat (Sebelum Faktor Koreksi),62.97,70.0,,,PEMERINTAH KABUPATEN PEGUNUNGAN BINTANG,PROVINSI PAPUA PEGUNUNGAN,
9417,Eksper,52.77,63.28,,,PEMERINTAH KABUPATEN PEGUNUNGAN BINTANG,PROVINSI PAPUA PEGUNUNGAN,Eksper
9417,Eksternal,77.44,84.66,,,PEMERINTAH KABUPATEN PEGUNUNGAN BINTANG,PROVINSI PAPUA PEGUNUNGAN,Eksternal
9417,Faktor Koreksi (weighted),1.32,9.42,,,PEMERINTAH KABUPATEN PEGUNUNGAN BINTANG,PROVINSI PAPUA PEGUNUNGAN,Faktor Koreksi (weighted)
9417,Integritas Pelaksanaan SPI,1.32,9.42,,,PEMERINTAH KABUPATEN PEGUNUNGAN BINTANG,PROVINSI PAPUA PEGUNUNGAN,
9417,Internal,59.67,62.33,,,PEMERINTAH KABUPATEN PEGUNUNGAN BINTANG,PROVINSI PAPUA PEGUNUNGAN,Internal
9417,Prevalensi Korupsi,0.0,0.0,,,PEMERINTAH KABUPATEN PEGUNUNGAN BINTANG,PROVINSI PAPUA PEGUNUNGAN,
9417,Agregat,61.64,60.58,,,PEMERINTAH KABUPATEN PEGUNUNGAN BINTANG,PROVINSI PAPUA PEGUNUNGAN,
9418,Agregat (Sebelum Faktor Koreksi),62.35,68.2,70.38,68.39,PEMERINTAH KABUPATEN TOLIKARA,PROVINSI PAPUA PEGUNUNGAN,
9418,Eksper,47.53,60.88,64.82,59.69,PEMERINTAH KABUPATEN TOLIKARA,PROVINSI PAPUA PEGUNUNGAN,Eksper
9418,Eksternal,80.65,79.8,79.32,70.85,PEMERINTAH KABUPATEN TOLIKARA,PROVINSI PAPUA PEGUNUNGAN,Eksternal
9418,Faktor Koreksi (weighted),4.12,9.53,8.2,9.65,PEMERINTAH KABUPATEN TOLIKARA,PROVINSI PAPUA PEGUNUNGAN,Faktor Koreksi (weighted)
9418,Integritas Pelaksanaan SPI,4.12,9.53,3.91,9.65,PEMERINTAH KABUPATEN TOLIKARA,PROVINSI PAPUA PEGUNUNGAN,
9418,Internal,60.5,64.54,67.46,76.25,PEMERINTAH KABUPATEN TOLIKARA,PROVINSI PAPUA PEGUNUNGAN,Internal
9418,Prevalensi Korupsi,0.0,0.0,0.0,0.0,PEMERINTAH KABUPATEN TOLIKARA,PROVINSI PAPUA PEGUNUNGAN,
9418,Agregat,58.23,58.67,62.18,58.74,PEMERINTAH KABUPATEN TOLIKARA,PROVINSI PAPUA PEGUNUNGAN,
9419,Agregat (Sebelum Faktor Koreksi),66.9,66.38,79.02,68.84,PEMERINTAH KABUPATEN SARMI,PROVINSI PAPUA,
9419,Eksper,61.72,58.4,84.38,60.39,PEMERINTAH KABUPATEN SARMI,PROVINSI PAPUA,Eksper
9419,Eksternal,80.33,76.99,72.22,72.75,PEMERINTAH KABUPATEN SARMI,PROVINSI PAPUA,Eksternal
9419,Faktor Koreksi (weighted),2.83,9.16,12.61,3.83,PEMERINTAH KABUPATEN SARMI,PROVINSI PAPUA,Faktor Koreksi (weighted)
9419,Integritas Pelaksanaan SPI,2.83,9.16,5.63,1.61,PEMERINTAH KABUPATEN SARMI,PROVINSI PAPUA,
9419,Internal,58.7,64.59,79.87,74.82,PEMERINTAH KABUPATEN SARMI,PROVINSI PAPUA,Internal
9419,Prevalensi Korupsi,0.0,0.0,0.0,2.22,PEMERINTAH KABUPATEN SARMI,PROVINSI PAPUA,
9419,Agregat,64.07,57.22,66.4,65.01,PEMERINTAH KABUPATEN SARMI,PROVINSI PAPUA,
9420,Agregat (Sebelum Faktor Koreksi),65.75,66.03,66.73,67.21,PEMERINTAH KABUPATEN KEEROM,PROVINSI PAPUA,
9420,Eksper,62.43,54.99,57.62,67.61,PEMERINTAH KABUPATEN KEEROM,PROVINSI PAPUA,Eksper
9420,Eksternal,74.7,82.25,78.96,69.77,PEMERINTAH KABUPATEN KEEROM,PROVINSI PAPUA,Eksternal
9420,Faktor Koreksi (weighted),1.72,9.82,8.43,1.66,PEMERINTAH KABUPATEN KEEROM,PROVINSI PAPUA,Faktor Koreksi (weighted)
9420,Integritas Pelaksanaan SPI,1.72,8.95,4.26,1.66,PEMERINTAH KABUPATEN KEEROM,PROVINSI PAPUA,
9420,Internal,60.11,61.88,64.57,63.97,PEMERINTAH KABUPATEN KEEROM,PROVINSI PAPUA,Internal
9420,Prevalensi Korupsi,0.0,0.87,0.0,0.0,PEMERINTAH KABUPATEN KEEROM,PROVINSI PAPUA,
9420,Agregat,64.03,56.21,58.3,65.55,PEMERINTAH KABUPATEN KEEROM,PROVINSI PAPUA,
9426,Agregat (Sebelum Faktor Koreksi),61.03,59.0,61.4,52.04,PEMERINTAH KABUPATEN WAROPEN,PROVINSI PAPUA,
9426,Eksper,58.94,46.11,37.46,42.27,PEMERINTAH KABUPATEN WAROPEN,PROVINSI PAPUA,Eksper
9426,Eksternal,71.17,78.27,80.4,57.09,PEMERINTAH KABUPATEN WAROPEN,PROVINSI PAPUA,Eksternal
9426,Faktor Koreksi (weighted),1.79,9.5,16.16,9.14,PEMERINTAH KABUPATEN WAROPEN,PROVINSI PAPUA,Faktor Koreksi (weighted)
9426,Integritas Pelaksanaan SPI,1.79,9.5,4.02,3.83,PEMERINTAH KABUPATEN WAROPEN,PROVINSI PAPUA,
9426,Internal,52.64,53.81,69.83,58.41,PEMERINTAH KABUPATEN WAROPEN,PROVINSI PAPUA,Internal
9426,Prevalensi Korupsi,0.0,0.0,2.29,5.31,PEMERINTAH KABUPATEN WAROPEN,PROVINSI PAPUA,
9426,Agregat,59.25,49.5,45.24,42.9,PEMERINTAH KABUPATEN WAROPEN,PROVINSI PAPUA,
9427,Agregat (Sebelum Faktor Koreksi),67.95,69.81,73.76,71.24,PEMERINTAH KABUPATEN SUPIORI,PROVINSI PAPUA,
9427,Eksper,65.23,63.69,73.73,70.77,PEMERINTAH KABUPATEN SUPIORI,PROVINSI PAPUA,Eksper
9427,Eksternal,79.9,83.54,80.84,80.91,PEMERINTAH KABUPATEN SUPIORI,PROVINSI PAPUA,Eksternal
9427,Faktor Koreksi (weighted),1.24,10.12,8.57,2.38,PEMERINTAH KABUPATEN SUPIORI,PROVINSI PAPUA,Faktor Koreksi (weighted)
9427,Integritas Pelaksanaan SPI,1.24,10.12,5.31,2.38,PEMERINTAH KABUPATEN SUPIORI,PROVINSI PAPUA,
9427,Internal,58.38,62.42,66.18,61.39,PEMERINTAH KABUPATEN SUPIORI,PROVINSI PAPUA,Internal
9427,Prevalensi Korupsi,0.0,0.0,0.4,0.0,PEMERINTAH KABUPATEN SUPIORI,PROVINSI PAPUA,
9427,Agregat,66.71,59.69,65.19,68.86,PEMERINTAH KABUPATEN SUPIORI,PROVINSI PAPUA,
9428,Agregat (Sebelum Faktor Koreksi),66.89,59.54,,56.38,PEMERINTAH KABUPATEN MAMBERAMO RAYA,PROVINSI PAPUA,
9428,Eksper,59.9,44.69,,50.88,PEMERINTAH KABUPATEN MAMBERAMO RAYA,PROVINSI PAPUA,Eksper
9428,Eksternal,83.09,78.27,,47.94,PEMERINTAH KABUPATEN MAMBERAMO RAYA,PROVINSI PAPUA,Eksternal
9428,Faktor Koreksi (weighted),4.47,10.34,,14.37,PEMERINTAH KABUPATEN MAMBERAMO RAYA,PROVINSI PAPUA,Faktor Koreksi (weighted)
9428,Integritas Pelaksanaan SPI,4.47,9.46,,6.03,PEMERINTAH KABUPATEN MAMBERAMO RAYA,PROVINSI PAPUA,
9428,Internal,57.87,57.31,,72.1,PEMERINTAH KABUPATEN MAMBERAMO RAYA,PROVINSI PAPUA,Internal
9428,Prevalensi Korupsi,0.0,0.87,,8.34,PEMERINTAH KABUPATEN MAMBERAMO RAYA,PROVINSI PAPUA,
